client_id,visitor_id,visit_id,process_step,date_time,device_change
2680334,49638231_80008486321,968305884_7785924690_835025,start,2017-03-29 12:21:53,True
2680334,160516398_36325687031,572925915_79242736391_754384,confirm,2017-03-31 09:35:15,True
2681090,864909343_59147501712,952068803_63194291759_396922,start,2017-04-06 15:23:41,True
2681090,136376133_61951025607,325379641_69736269923_45639,start,2017-04-14 21:55:11,True
2682426,553150527_29373202498,661865936_62494796500_54829,start,2017-05-29 18:32:21,True
2682426,343741106_14161554032,19971218_9472393798_920011,start,2017-05-31 11:00:53,True
2685663,20571470_46209724609,22212939_61263124956_828976,start,2017-04-07 19:30:05,True
2685663,200546303_77529317492,654526143_58926372979_119552,start,2017-04-18 12:40:37,True
2685682,562703332_71605782641,369568399_31813872155_843129,start,2017-04-12 13:46:13,True
2685682,575240913_27497511110,792989395_13045562611_677078,start,2017-04-18 09:11:08,True
2685682,138686910_58498234677,371626646_74137942984_750471,step_3,2017-04-18 09:39:35,True
2686877,791281491_17842815699,954310634_30491182778_483061,start,2017-04-21 16:01:55,True
2686877,154188133_97930198878,802203535_46953348088_449076,start,2017-05-07 20:39:42,True
2686877,819506265_5889355556,849938501_98965186907_707576,confirm,2017-05-21 20:23:15,True
2686877,646668880_83217167471,184104173_59469873341_16136,confirm,2017-06-07 22:15:08,True
2687230,542243220_1731016531,584522642_55928091789_887254,start,2017-05-24 12:14:16,True
2687230,811352921_57515376363,788314548_89069113560_857429,start,2017-06-04 13:58:48,True
2688631,11478515_30845634332,787644536_59644022377_610616,start,2017-05-18 15:32:16,True
2688631,967065322_93103256449,289332453_39542129369_646500,start,2017-05-31 16:14:29,True
2689213,36336234_47669797747,404102047_42683145472_817286,start,2017-05-03 16:43:07,True
2689213,553221439_90930996746,119728716_65616006360_183324,start,2017-05-12 20:47:18,True
2690203,17950802_39343368997,23541239_20292986766_12957,start,2017-06-06 13:47:40,True
2690203,751673568_87227469924,255668122_66329543410_250379,confirm,2017-06-07 10:50:00,True
2690825,915993935_58307648552,91320938_2599419288_104363,start,2017-04-02 00:59:56,True
2690825,785685107_51056131261,856443811_74304968197_849869,start,2017-04-14 10:44:59,True
2691527,525220103_70159542803,86283763_43368125734_553176,start,2017-06-01 11:17:21,True
2691527,731544006_34445510127,816442871_31071514895_320080,start,2017-06-01 20:43:51,True
2691527,384684296_74274944262,310611393_94581644354_839862,confirm,2017-06-06 20:22:28,True
2692294,906069113_35073920121,984623232_84075578724_444852,confirm,2017-06-01 19:14:54,True
2692294,485234151_58192614932,407701924_46711581886_773935,confirm,2017-06-07 00:20:01,True
2694334,80695569_40930655014,41016626_1326762313_166687,start,2017-04-09 21:08:58,True
2694334,202810216_72304458991,791861689_54332083828_890681,start,2017-06-11 13:32:31,True
2698239,513221569_20996497820,208085361_49806293533_82672,start,2017-03-29 16:35:59,True
2698239,780705532_93037055454,561872218_82593576566_629793,start,2017-04-09 17:04:14,True
2700020,327572246_79962848309,944598174_83770267778_684771,start,2017-06-04 07:58:24,True
2700020,478907359_16420122822,95813331_5476387427_378774,start,2017-06-10 06:31:15,True
2700111,481611349_27281716987,908151557_44111410171_366450,start,2017-04-03 08:29:54,True
2700111,403605942_28970317417,84476695_89935729952_608484,start,2017-04-06 09:24:15,True
2701464,722791743_21885843407,501807004_12339982173_853995,start,2017-06-14 11:19:04,True
2701464,3457189_69422334437,779127118_27538536233_497538,confirm,2017-06-15 08:16:00,True
2703469,701491126_40614783599,317196930_13418202427_281230,start,2017-03-29 17:00:16,True
2703469,347962991_10394469396,46714821_68308741154_519172,confirm,2017-04-03 11:55:08,True
2703662,408598214_84262739300,290289147_80458729731_963148,start,2017-04-08 13:39:05,True
2703662,576048659_93855984158,601768659_22858273561_490415,start,2017-04-24 11:52:36,True
2703662,408598214_84262739300,283947333_9808021817_993190,start,2017-05-10 19:23:04,True
2704290,973253216_61446268249,272070789_75647519201_43681,start,2017-06-02 20:29:31,True
2704290,215173564_81039478390,506638246_79097780974_223712,start,2017-06-14 14:24:11,True
2706190,12395463_51191618573,788041253_32802233165_734464,start,2017-03-29 16:29:41,True
2706190,375502717_9803369995,877123008_72220755485_448697,start,2017-04-02 13:36:52,True
2706190,900295784_21672319027,943687266_98032437448_383725,start,2017-04-03 16:05:14,True
2708787,81048457_4880200591,461709072_22497604490_219866,start,2017-03-30 21:32:11,True
2708787,476684974_99842630933,490574430_3037156584_932057,start,2017-06-02 16:54:00,True
2709011,576551397_63843632577,313398339_89035579468_44625,start,2017-04-04 20:36:05,True
2709011,664541274_97144910167,235162568_43115336410_822881,start,2017-04-08 12:33:41,True
2709011,589277427_92692218515,498645027_86396077425_345948,start,2017-04-13 10:19:24,True
2710557,773437405_86738275381,988242771_66299309469_90247,start,2017-03-18 04:54:20,True
2710557,308310344_12643674388,274034681_17784732567_125609,start,2017-05-17 15:29:27,True
2711126,585100887_58428278634,512830416_4855376713_243282,start,2017-04-15 13:17:52,True
2711126,466387718_43320249324,757687682_89881205924_807274,start,2017-04-15 13:29:02,True
2713437,599763514_3978981888,392224153_34566325883_248623,start,2017-06-01 21:26:38,True
2713437,878265517_24226986144,112503646_74069238511_681140,confirm,2017-06-02 10:26:41,True
2715761,678392143_12902199813,261423750_87033585201_831081,start,2017-04-09 11:16:03,True
2715761,552305654_42784549697,962118941_89443480646_571686,start,2017-06-20 11:58:23,True
2716800,285685485_73842243657,846678001_86009553800_406755,start,2017-06-17 08:04:49,True
2716800,12376774_52625828269,827185129_17828401841_111837,confirm,2017-06-20 13:52:30,True
2717667,760763888_35172957720,226364041_86910187157_833675,start,2017-05-19 22:25:22,True
2717667,248847536_87860107655,785259453_43050610827_254960,step_1,2017-05-30 13:09:57,True
2718859,17416099_73086861533,468103550_46519992893_188643,start,2017-03-29 12:12:43,True
2718859,491196670_54292380189,322047905_34906381916_633592,start,2017-04-14 10:42:19,True
2719745,109152110_36179950790,131084476_61720060907_383114,start,2017-06-07 22:39:00,True
2719745,462061826_4860835983,494984348_84009933375_337587,start,2017-06-14 15:46:55,True
2721619,845335773_91867352073,374920960_1478830244_696458,start,2017-05-29 13:50:07,True
2721619,748220999_80549031186,362657351_690014234_903413,confirm,2017-06-03 10:50:03,True
2722590,920774213_98239194945,251352845_91527532122_236744,start,2017-06-01 14:14:48,True
2722590,362657062_66725775949,343713332_62650549747_755755,start,2017-06-08 22:58:03,True
2722848,844269899_62881325718,635354585_97685372469_616469,start,2017-06-01 11:56:02,True
2722848,907389457_72477487276,401185252_46188824105_929703,confirm,2017-06-05 20:36:55,True
2722916,221623414_45337956883,347676733_79200063154_887911,start,2017-05-25 22:36:19,True
2722916,662961472_281497674,785573750_29664245660_109208,confirm,2017-05-31 22:14:08,True
2723419,967198268_10350941467,721223596_40476609748_489945,start,2017-04-02 15:00:51,True
2723419,290489617_57058966520,477834329_84141823564_30598,start,2017-05-29 21:39:38,True
2723475,269005566_81634109259,563262603_5766052512_892812,start,2017-06-01 19:19:13,True
2723475,538259277_61037598791,213579137_53015759361_162609,confirm,2017-06-02 12:49:46,True
2724524,264697570_11334613419,87657528_91850996172_943872,start,2017-03-15 09:14:58,True
2724524,826095844_73949407433,523658009_27335171285_516804,start,2017-04-06 11:34:04,True
2724524,7736594_52654481867,970824430_55686802143_530720,start,2017-04-12 11:35:59,True
2724524,628771319_38190504633,516294850_18143239153_537675,start,2017-04-12 14:07:01,True
2725340,368525153_15679351179,940590544_81428019484_279540,start,2017-06-02 06:52:42,True
2725340,276293056_92780556400,458371695_7251798233_969996,confirm,2017-06-05 20:49:45,True
2726176,775620040_28083564624,523892576_58624450095_644981,start,2017-06-07 19:58:37,True
2726176,183721249_92015893364,80201163_57968174348_492488,confirm,2017-06-16 16:07:23,True
2727578,865344887_79974606110,663856852_48263682944_42241,start,2017-04-07 13:51:14,True
2727578,913451976_19891142915,982394934_58993677846_725515,start,2017-05-01 17:13:04,True
2727578,379652029_16773330054,402116671_37994478371_81149,start,2017-05-05 19:17:32,True
2727578,865344887_79974606110,916361165_5238521928_464335,start,2017-05-11 11:25:24,True
2727788,778167575_53915545127,403214901_77659422661_17199,start,2017-04-16 09:53:11,True
2727788,580359247_30902822042,883420351_55196402926_60879,confirm,2017-04-16 10:11:57,True
2727788,705226007_82963018239,521504807_38286593028_100302,confirm,2017-04-17 12:21:39,True
2728710,703576392_71756263377,798249548_27468729249_995150,start,2017-05-10 16:31:44,True
2728710,297219420_1827729080,780604407_93459414940_308842,start,2017-05-10 21:37:01,True
2728727,476829745_72207470158,973605918_79348620970_345062,start,2017-04-19 13:59:00,True
2728727,694780232_52050804980,9978049_81718345409_397207,start,2017-05-10 18:11:31,True
2730414,435702290_87671069098,914647795_16856835436_439030,start,2017-03-29 12:14:04,True
2730414,161708346_60385497224,670464848_77747314890_724053,confirm,2017-04-04 12:14:10,True
2731772,823531590_93200094488,936503203_97259720247_778730,start,2017-06-10 10:15:13,True
2731772,376820419_71162895218,966236759_49005924019_301623,start,2017-06-17 11:38:01,True
2733660,321573791_74689071667,895628407_37354143394_277593,start,2017-04-06 07:42:29,True
2733660,170267844_20615648746,335868320_23604611477_349187,start,2017-04-11 16:16:11,True
2733660,321573791_74689071667,370581747_49159263370_656879,start,2017-06-08 08:27:55,True
2733841,137702126_2810625592,446725650_53886387696_918974,start,2017-06-01 12:01:52,True
2733841,942408389_75240458882,255554337_85771562208_627104,confirm,2017-06-04 14:01:58,True
2734031,166164696_99508197777,907105908_18502138648_514221,start,2017-03-28 23:20:33,True
2734031,45775012_51247764631,423047295_76998401843_180530,confirm,2017-04-04 08:13:07,True
2737033,827817180_80300072498,104945325_29580702316_572021,start,2017-04-10 13:43:27,True
2737033,351503596_54351486625,488611358_57013729998_320643,confirm,2017-04-10 18:03:23,True
2741687,121087498_16308069936,229566679_94667257370_872871,start,2017-04-12 09:37:38,True
2741687,450659484_23395743278,535236114_51968732208_219856,start,2017-04-12 17:03:07,True
2741687,121087498_16308069936,937864290_93099847827_504826,start,2017-04-15 15:09:55,True
2743179,917947443_43015193771,228100791_66982375864_260975,start,2017-04-19 08:31:50,True
2743179,993793778_46879215104,493873834_92721962408_150735,start,2017-05-07 22:26:20,True
2743693,150571048_9830543815,550217293_90305036354_427190,start,2017-06-01 11:34:14,True
2743693,385151141_76383579822,868211213_12122550554_959190,confirm,2017-06-02 09:30:44,True
2744178,83414066_57444001887,956919091_15232801917_476227,start,2017-04-11 23:36:27,True
2744178,716387275_22347429052,955401554_74492190353_803652,start,2017-04-17 10:31:56,True
2744178,624981399_79538893379,671498158_32799721156_167321,start,2017-04-21 12:47:59,True
2744178,235782584_86769674414,67588385_55236272315_6479,start,2017-04-21 12:51:26,True
2744178,310168036_7087554333,921376783_27851463216_366993,start,2017-05-19 15:41:39,True
2744192,354581884_35082233205,525506301_16369475391_628216,start,2017-03-30 22:35:12,True
2744192,543368841_342331396,920725808_73358200518_614716,start,2017-05-14 23:16:10,True
2744192,354581884_35082233205,789393180_59856229105_655801,start,2017-05-19 08:03:08,True
2744337,492324458_66415615007,728796622_48947395848_362776,start,2017-06-05 14:26:11,True
2744337,487844462_17881544275,87969733_53377989624_942988,start,2017-06-10 17:20:17,True
2747162,87136864_61249299504,475563040_98167095903_191565,start,2017-04-06 12:39:00,True
2747162,683344567_53889212031,845584352_13673281173_645882,start,2017-04-08 11:41:40,True
2747162,151853384_67734354694,48572989_73417939598_246468,start,2017-04-10 08:50:28,True
2747302,503212864_63588617842,585686600_37528595992_138396,start,2017-06-11 12:01:27,True
2747302,778488265_58761787315,747449706_26598317813_293989,confirm,2017-06-11 15:47:28,True
2747401,723182028_74813800341,455902011_24927768393_735640,start,2017-04-10 15:00:49,True
2747401,47734245_35826257459,986762023_94287268705_656240,start,2017-06-08 19:02:34,True
2748956,700754413_44358682801,386527892_93654294837_193328,start,2017-04-19 22:42:40,True
2748956,544269742_62939462538,722485141_71920498709_22509,start,2017-04-20 16:23:39,True
2751208,331768349_50829040654,541795821_42880549960_897608,start,2017-05-31 21:53:30,True
2751208,933019927_66396365941,672761297_78528386606_590099,start,2017-06-04 13:52:16,True
2753144,333727912_14415805369,114623233_53827926519_56654,start,2017-04-10 08:47:29,True
2753144,416446812_86041834591,377186027_58147551768_225135,start,2017-04-21 11:39:36,True
2753930,190325935_94695616858,1603422_59718011788_618883,start,2017-03-29 15:06:58,True
2753930,627791231_87002566255,89299887_52905026606_440052,start,2017-06-16 03:02:12,True
2754248,204075493_66252572300,828688366_45085078554_702809,start,2017-03-24 11:02:37,True
2754248,553116845_52143875842,713343841_27195750347_304686,start,2017-04-27 10:07:10,True
2754872,948361605_21204291363,471603371_63117991269_32739,start,2017-04-05 14:13:05,True
2754872,220583501_51086420567,899060594_46853306555_84095,start,2017-04-19 12:20:41,True
2755515,131625879_98243466867,71932627_31603402981_945595,start,2017-05-11 18:59:00,True
2755515,840817611_65943744368,529569920_24731511500_834744,confirm,2017-05-15 11:07:55,True
2756062,423367057_22961970901,184219714_43483707132_92231,start,2017-06-07 13:27:08,True
2756062,417111278_47803323327,458913675_103005496_240964,confirm,2017-06-08 11:14:02,True
2757419,357698819_21926088053,657665165_59730434004_492250,start,2017-03-29 17:24:39,True
2757419,777367755_14982638774,522206890_74114082431_866644,start,2017-04-16 17:26:43,True
2757464,140909678_43469267625,568458462_65639167806_14506,start,2017-06-04 13:32:44,True
2757464,624090020_25721859775,327670856_58363645137_969749,start,2017-06-04 22:17:01,True
2762513,897860526_50499197913,51740279_89385693503_230194,start,2017-04-06 23:51:21,True
2762513,13209414_7267307295,137357182_21544676491_938855,confirm,2017-04-16 12:32:31,True
2763922,368173616_40729863238,727577772_58543632909_460500,start,2017-04-04 23:03:22,True
2763922,842429667_59084096100,313165497_56035908627_167104,start,2017-04-05 14:35:58,True
2765564,356655405_71339809096,386632824_88480900946_655702,confirm,2017-03-30 12:00:02,True
2765564,585009769_10832336360,505088824_56122726074_878666,confirm,2017-05-24 12:39:51,True
2765824,969298460_54646555309,669482609_3129906875_78804,start,2017-06-07 20:28:11,True
2765824,257908753_65464496977,574198832_4480602014_469989,start,2017-06-14 11:15:58,True
2766965,261374500_6750891259,141877738_79946489860_657916,start,2017-05-24 10:50:24,True
2766965,227017703_50325235169,202211751_33076649781_535768,start,2017-06-08 11:45:43,True
2767064,44129898_81015107316,812445914_77462661316_195211,start,2017-05-11 10:49:36,True
2767064,261944134_53350396618,368783226_78280137195_366158,start,2017-05-21 11:58:42,True
2772837,420616102_26032963480,512172239_66449772752_202428,start,2017-03-30 12:39:43,True
